Fecha,Mes,Maquina,Pacas producidas,Horas trabajadas,Tiempo de Paro,Turno INICIO,Turno FINAL
2022-04-26 00:00:00.000,"abril","Vinilos_3",31,8,0.83333333333333337,,
2022-04-25 00:00:00.000,"abril","Vinilos_3",49,8,0,,
2022-04-25 00:00:00.000,"abril","Vinilos_3",60,8,0.5,,
2022-04-25 00:00:00.000,"abril","Vinilos_3",56,8,0.5,,
2022-04-24 00:00:00.000,"abril","Vinilos_3",86,8,0.83333333333333337,,
2022-04-22 00:00:00.000,"abril","Vinilos_3",85,8,0.41666666666666663,,
2022-04-22 00:00:00.000,"abril","Vinilos_3",86,8,0.33333333333333331,,
2022-04-21 00:00:00.000,"abril","Vinilos_3",87,8,0.33333333333333331,,
2022-04-20 00:00:00.000,"abril","Vinilos_3",84,8,0.5,,
2022-04-20 00:00:00.000,"abril","Vinilos_3",20,8,6,,
2022-04-19 00:00:00.000,"abril","Vinilos_3",8,8,7,,
2022-04-18 00:00:00.000,"abril","Vinilos_3",68,8,0.41666666666666663,,
2022-04-17 00:00:00.000,"abril","Vinilos_3",65,8,1.5833333333333333,,
2022-04-09 00:00:00.000,"abril","Vinilos_3",54,8,1.0833333333333335,,
2022-04-09 00:00:00.000,"abril","Vinilos_3",79,8,0.75,,
2022-04-08 00:00:00.000,"abril","Vinilos_3",62,8,0.75,,
2022-04-08 00:00:00.000,"abril","Vinilos_3",69,8,0.66666666666666663,,
2022-04-07 00:00:00.000,"abril","Vinilos_3",50,8,0.96666666666666667,,
2022-04-07 00:00:00.000,"abril","Vinilos_3",56,8,0.75,,
2022-04-07 00:00:00.000,"abril","Vinilos_3",55,8,1.1166666666666667,,
2022-04-06 00:00:00.000,"abril","Vinilos_3",39,8,2.833333333333333,,
2022-04-06 00:00:00.000,"abril","Vinilos_3",57,8,1,,
2022-04-06 00:00:00.000,"abril","Vinilos_3",93,8,4.25,,
2022-04-05 00:00:00.000,"abril","Vinilos_3",150,8,0.76666666666666661,,
2022-04-05 00:00:00.000,"abril","Vinilos_3",80,8,0.3666666666666667,,
2022-04-05 00:00:00.000,"abril","Vinilos_3",77,8,0.8833333333333333,,
2022-03-29 00:00:00.000,"marzo","Vinilos_3",39,8,2.5,,
2022-03-28 00:00:00.000,"marzo","Vinilos_3",40,8,2.75,,
2022-03-28 00:00:00.000,"marzo","Vinilos_3",58,8,0.68333333333333335,,
2022-03-28 00:00:00.000,"marzo","Vinilos_3",58,8,0.41666666666666663,,
2022-03-25 00:00:00.000,"marzo","Vinilos_3",51,8,1.25,,
2022-03-24 00:00:00.000,"marzo","Vinilos_3",56,8,0.58333333333333326,,
2022-03-23 00:00:00.000,"marzo","Vinilos_3",53,8,0.75,,
2022-03-23 00:00:00.000,"marzo","Vinilos_3",58,8,0.91666666666666663,,
2022-03-23 00:00:00.000,"marzo","Vinilos_3",55,8,0.41666666666666663,,
2022-03-22 00:00:00.000,"marzo","Vinilos_3",50,8,0.6333333333333333,,
2022-03-22 00:00:00.000,"marzo","Vinilos_3",57,8,0.58333333333333326,,
2022-03-17 00:00:00.000,"marzo","Vinilos_3",42,8,2.3333333333333335,,
2022-03-16 00:00:00.000,"marzo","Vinilos_3",58,8,0.41666666666666663,,
2022-03-16 00:00:00.000,"marzo","Vinilos_3",58,8,0.58333333333333326,,
2022-03-16 00:00:00.000,"marzo","Vinilos_3",53,8,0.58333333333333326,,
2022-03-15 00:00:00.000,"marzo","Vinilos_3",56,8,0.91666666666666663,,
2022-03-15 00:00:00.000,"marzo","Vinilos_3",47,8,0.75,,
2022-03-15 00:00:00.000,"marzo","Vinilos_3",57,8,0.41666666666666663,,
2022-03-14 00:00:00.000,"marzo","Vinilos_3",54,8,0.85,,
2022-03-14 00:00:00.000,"marzo","Vinilos_3",46,8,0.41666666666666663,,
2022-03-13 00:00:00.000,"marzo","Vinilos_3",49,8,1,,
2022-03-11 00:00:00.000,"marzo","Vinilos_3",2,8,7,,
2022-03-10 00:00:00.000,"marzo","Vinilos_3",52,8,0.75,,
2022-03-10 00:00:00.000,"marzo","Vinilos_3",54,8,0.8,,
2022-03-09 00:00:00.000,"marzo","Vinilos_3",36,8,0.8666666666666667,,
2022-03-09 00:00:00.000,"marzo","Vinilos_3",55,8,0.5,,
2022-03-09 00:00:00.000,"marzo","Vinilos_3",54,8,1.1666666666666667,,
2022-03-08 00:00:00.000,"marzo","Vinilos_3",57,8,0.41666666666666663,,
2022-03-08 00:00:00.000,"marzo","Vinilos_3",57,8,0.91666666666666663,,
2022-03-07 00:00:00.000,"marzo","Vinilos_3",49,8,1.8333333333333333,,
2022-03-06 00:00:00.000,"marzo","Vinilos_3",38,8,0,,
2022-03-05 00:00:00.000,"marzo","Vinilos_3",54,8,0.5,,
2022-03-04 00:00:00.000,"marzo","Vinilos_3",62,8,0.5,,
2022-03-04 00:00:00.000,"marzo","Vinilos_3",71,8,0.41666666666666663,,
2022-03-04 00:00:00.000,"marzo","Vinilos_3",77,8,0.83333333333333326,,
2022-03-03 00:00:00.000,"marzo","Vinilos_3",80,8,0,,
2022-03-02 00:00:00.000,"marzo","Vinilos_3",81,8,0.083333333333333329,,
2022-03-01 00:00:00.000,"marzo","Vinilos_3",80,8,0.33333333333333331,,
2022-03-01 00:00:00.000,"marzo","Vinilos_3",79,8,0,,
2022-02-28 00:00:00.000,"febrero","Vinilos_3",76,8,0.35,,
2022-02-28 00:00:00.000,"febrero","Vinilos_3",82,8,0,,
2022-02-28 00:00:00.000,"febrero","Vinilos_3",80,8,0.5,,
2022-02-27 00:00:00.000,"febrero","Vinilos_3",75,8,0.75,,
2022-02-27 00:00:00.000,"febrero","Vinilos_3",72,8,0.75,,
2022-02-26 00:00:00.000,"febrero","Vinilos_3",74,8,0.66666666666666663,,
2022-02-25 00:00:00.000,"febrero","Vinilos_3",71,8,1.0166666666666666,,
2022-02-24 00:00:00.000,"febrero","Vinilos_3",36,8,2.5,,
2022-02-23 00:00:00.000,"febrero","Vinilos_3",55,8,0.91666666666666674,,
2022-02-22 00:00:00.000,"febrero","Vinilos_3",53,8,0.16666666666666666,,
2022-02-22 00:00:00.000,"febrero","Vinilos_3",60,8,0.66666666666666674,,
2022-02-21 00:00:00.000,"febrero","Vinilos_3",59,8,0.41666666666666669,,
2022-02-21 00:00:00.000,"febrero","Vinilos_3",56,8,0.5,,
2022-02-20 00:00:00.000,"febrero","Vinilos_3",51,8,0.5,,
2022-02-20 00:00:00.000,"febrero","Vinilos_3",54,8,0.33333333333333331,,
2022-02-19 00:00:00.000,"febrero","Vinilos_3",52,8,0.41666666666666663,,
2022-02-19 00:00:00.000,"febrero","Vinilos_3",42,8,1.6666666666666667,,
2022-02-18 00:00:00.000,"febrero","Vinilos_3",59,8,0.5,,
2022-02-17 00:00:00.000,"febrero","Vinilos_3",7,8,7,,
2022-02-17 00:00:00.000,"febrero","Vinilos_3",53,8,0.66666666666666663,,
2022-02-16 00:00:00.000,"febrero","Vinilos_3",57,8,0.5,,
2022-02-16 00:00:00.000,"febrero","Vinilos_3",57,8,0.41666666666666663,,
2022-02-16 00:00:00.000,"febrero","Vinilos_3",54,8,0.7,,
2022-02-15 00:00:00.000,"febrero","Vinilos_3",55,8,0.41666666666666663,,
2022-02-15 00:00:00.000,"febrero","Vinilos_3",57,8,0.33333333333333331,,
2022-02-15 00:00:00.000,"febrero","Vinilos_3",58,8,0.53333333333333333,,
2022-02-14 00:00:00.000,"febrero","Vinilos_3",52,8,0.41666666666666663,,
2022-02-14 00:00:00.000,"febrero","Vinilos_3",46,8,1.6666666666666667,,
2022-02-14 00:00:00.000,"febrero","Vinilos_3",33,8,4.8333333333333339,,
2022-02-13 00:00:00.000,"febrero","Vinilos_3",59,8,1,,
2022-02-13 00:00:00.000,"febrero","Vinilos_3",17,8,6,,
2022-02-12 00:00:00.000,"febrero","Vinilos_3",64,8,0.58333333333333326,,
2022-02-12 00:00:00.000,"febrero","Vinilos_3",72,8,0.5,,
2022-02-12 00:00:00.000,"febrero","Vinilos_3",82,8,0.45,,
2022-02-11 00:00:00.000,"febrero","Vinilos_3",79,8,0.75,,
2022-02-11 00:00:00.000,"febrero","Vinilos_3",75,8,0.75,,
2022-02-10 00:00:00.000,"febrero","Vinilos_3",77,8,0.41666666666666663,,
2022-02-10 00:00:00.000,"febrero","Vinilos_3",87,8,0.3,,
2022-02-10 00:00:00.000,"febrero","Vinilos_3",78,8,0.45,,
2022-02-09 00:00:00.000,"febrero","Vinilos_3",80,8,0.33333333333333331,,
2022-02-09 00:00:00.000,"febrero","Vinilos_3",80,8,0.41666666666666663,,
2022-02-09 00:00:00.000,"febrero","Vinilos_3",80,8,0.5,,
2022-02-07 00:00:00.000,"febrero","Vinilos_3",70,8,0.58333333333333326,,
2022-02-07 00:00:00.000,"febrero","Vinilos_3",79,8,0.3666666666666667,,
2022-02-05 00:00:00.000,"febrero","Vinilos_3",73,8,0.5,,
2022-02-04 00:00:00.000,"febrero","Vinilos_3",7,8,7,,
2022-02-03 00:00:00.000,"febrero","Vinilos_3",57,8,0.66666666666666663,,
2022-02-02 00:00:00.000,"febrero","Vinilos_3",36,8,2.3333333333333335,,
2022-02-01 00:00:00.000,"febrero","Vinilos_3",48,8,1.25,,
2022-01-31 00:00:00.000,"enero","Vinilos_3",40,8,0,,
2022-01-31 00:00:00.000,"enero","Vinilos_3",55,8,4.416666666666667,,
2022-01-31 00:00:00.000,"enero","Vinilos_3",53,8,0.5,,
2022-01-29 00:00:00.000,"enero","Vinilos_3",56,8,0.5,,
2022-01-28 00:00:00.000,"enero","Vinilos_3",41,8,1.0833333333333333,,
2022-01-26 00:00:00.000,"enero","Vinilos_3",16,8,0,,
2022-01-25 00:00:00.000,"enero","Vinilos_3",48,8,0.3833333333333333,,
2022-01-21 00:00:00.000,"enero","Vinilos_3",31,8,0.6,,
2022-01-16 00:00:00.000,"enero","Vinilos_3",46,8,1.3333333333333333,,
2022-01-15 00:00:00.000,"enero","Vinilos_3",54,8,0.58333333333333326,,
2022-01-13 00:00:00.000,"enero","Vinilos_3",40,8,2.6666666666666665,,
2022-01-04 00:00:00.000,"enero","Vinilos_3",66,8,0.33333333333333331,,
2022-01-02 00:00:00.000,"enero","Vinilos_3",58,8,0.5,,
2024-06-16 00:00:00.000,"junio","Vinilos_4",42,8,2.3166666666666664,,
2024-04-17 00:00:00.000,"abril","Vinilos_4",50,8,2.0999999999999996,,
2023-11-01 00:00:00.000,"noviembre","Vinilos_4",36,8,1.2166666666666668,,
2023-11-01 00:00:00.000,"noviembre","Vinilos_4",6,8,7.2833333333333332,,
2023-11-01 00:00:00.000,"noviembre","Vinilos_4",57,8,0.71666666666666679,,
2023-10-31 00:00:00.000,"octubre","Vinilos_4",56,8,1.0833333333333335,,
2023-10-31 00:00:00.000,"octubre","Vinilos_4",47,8,1.6166666666666669,,
2023-10-31 00:00:00.000,"octubre","Vinilos_4",47,8,1.7,,
2023-10-30 00:00:00.000,"octubre","Vinilos_4",72,8,1.6,,
2023-10-30 00:00:00.000,"octubre","Vinilos_4",81,8,0.8,,
2023-10-22 00:00:00.000,"octubre","Vinilos_4",71,8,1.3,,
2023-10-22 00:00:00.000,"octubre","Vinilos_4",70,8,1.6333333333333335,,
2023-10-21 00:00:00.000,"octubre","Vinilos_4",70,8,1.5333333333333334,,
2023-10-20 00:00:00.000,"octubre","Vinilos_4",51,8,2.9666666666666663,,
2023-10-20 00:00:00.000,"octubre","Vinilos_4",74,8,0.88333333333333341,,
2023-10-20 00:00:00.000,"octubre","Vinilos_4",76,8,1.1833333333333333,,
2023-10-19 00:00:00.000,"octubre","Vinilos_4",58,8,2.2166666666666668,,
2023-10-19 00:00:00.000,"octubre","Vinilos_4",55,8,2.5166666666666666,,
2023-10-19 00:00:00.000,"octubre","Vinilos_4",65,8,1.55,,
2023-10-18 00:00:00.000,"octubre","Vinilos_4",66,8,1.4666666666666668,,
2023-10-18 00:00:00.000,"octubre","Vinilos_4",66,8,2.0833333333333335,,
2023-10-18 00:00:00.000,"octubre","Vinilos_4",82,8,0.71666666666666679,,
2023-10-17 00:00:00.000,"octubre","Vinilos_4",58,8,2.2333333333333334,,
2023-10-17 00:00:00.000,"octubre","Vinilos_4",38,8,5.083333333333333,,
2023-10-17 00:00:00.000,"octubre","Vinilos_4",45,8,1.7500000000000002,,
2023-10-16 00:00:00.000,"octubre","Vinilos_4",33,8,3.7666666666666666,,
2023-10-13 00:00:00.000,"octubre","Vinilos_4",32,8,3.9,,
2023-10-13 00:00:00.000,"octubre","Vinilos_4",32,8,5.05,,
2023-10-12 00:00:00.000,"octubre","Vinilos_4",31,8,4.0333333333333332,,
2023-10-12 00:00:00.000,"octubre","Vinilos_4",42,8,4.1333333333333329,,
2023-10-12 00:00:00.000,"octubre","Vinilos_4",41,8,2.3,,
2023-10-11 00:00:00.000,"octubre","Vinilos_4",38,8,2.7166666666666668,,
2023-10-11 00:00:00.000,"octubre","Vinilos_4",53,8,2.6333333333333333,,
2023-10-11 00:00:00.000,"octubre","Vinilos_4",62,8,2.1833333333333331,,
2023-10-10 00:00:00.000,"octubre","Vinilos_4",65,8,2.05,,
2023-10-10 00:00:00.000,"octubre","Vinilos_4",78,8,0.70000000000000007,,
2023-10-10 00:00:00.000,"octubre","Vinilos_4",50,8,2.9166666666666665,,
2023-10-09 00:00:00.000,"octubre","Vinilos_4",47,8,2.9666666666666663,,
2023-10-09 00:00:00.000,"octubre","Vinilos_4",25,8,5.5166666666666666,,
2023-10-08 00:00:00.000,"octubre","Vinilos_4",44,8,3.6166666666666667,,
2023-09-28 00:00:00.000,"septiembre","Vinilos_4",32,8,1.55,,
2023-09-28 00:00:00.000,"septiembre","Vinilos_4",42,8,1.55,,
2023-09-27 00:00:00.000,"septiembre","Vinilos_4",39,8,2.25,,
2023-09-26 00:00:00.000,"septiembre","Vinilos_4",47,8,2.2333333333333334,,
2023-09-26 00:00:00.000,"septiembre","Vinilos_4",56,8,1.1166666666666667,,
2023-09-25 00:00:00.000,"septiembre","Vinilos_4",45,8,2.1333333333333333,,
2023-09-25 00:00:00.000,"septiembre","Vinilos_4",14,8,5.1333333333333329,,
2023-09-25 00:00:00.000,"septiembre","Vinilos_4",55,8,1.2500000000000002,,
2023-09-24 00:00:00.000,"septiembre","Vinilos_4",53,8,0.8666666666666667,,
2023-09-23 00:00:00.000,"septiembre","Vinilos_4",55,8,1.0833333333333335,,
2023-09-23 00:00:00.000,"septiembre","Vinilos_4",42,8,3.1333333333333333,,
2023-09-22 00:00:00.000,"septiembre","Vinilos_4",47,8,2.2333333333333334,,
2023-09-22 00:00:00.000,"septiembre","Vinilos_4",53,8,3.05,,
2023-09-21 00:00:00.000,"septiembre","Vinilos_4",63,8,2.1833333333333331,,
2023-09-21 00:00:00.000,"septiembre","Vinilos_4",82,8,0.63333333333333341,,
2023-09-21 00:00:00.000,"septiembre","Vinilos_4",70,8,1.55,,
2023-09-20 00:00:00.000,"septiembre","Vinilos_4",80,8,0.63333333333333341,,
2023-09-09 00:00:00.000,"septiembre","Vinilos_4",62,8,1.65,,
2023-09-09 00:00:00.000,"septiembre","Vinilos_4",62,8,0.63333333333333341,,
2023-09-09 00:00:00.000,"septiembre","Vinilos_4",68,8,0.95,,
2023-09-06 00:00:00.000,"septiembre","Vinilos_4",71,8,0.63333333333333341,,
2023-09-06 00:00:00.000,"septiembre","Vinilos_4",66,8,1.1333333333333333,,
2023-09-06 00:00:00.000,"septiembre","Vinilos_4",63,8,2.0500000000000003,,
2023-09-05 00:00:00.000,"septiembre","Vinilos_4",72,8,1.2166666666666668,,
2023-09-05 00:00:00.000,"septiembre","Vinilos_4",67,8,0.63333333333333341,,
2023-09-05 00:00:00.000,"septiembre","Vinilos_4",74,8,0.63333333333333341,,
2023-09-04 00:00:00.000,"septiembre","Vinilos_4",62,8,0.8,,
2023-09-04 00:00:00.000,"septiembre","Vinilos_4",71,8,0.63333333333333341,,
2023-09-03 00:00:00.000,"septiembre","Vinilos_4",62,8,0.63333333333333341,,
2023-09-02 00:00:00.000,"septiembre","Vinilos_4",72,8,1.1333333333333333,,
2023-09-02 00:00:00.000,"septiembre","Vinilos_4",59,8,0.63333333333333341,,
2023-09-01 00:00:00.000,"septiembre","Vinilos_4",63,8,0.71666666666666667,,
2023-09-01 00:00:00.000,"septiembre","Vinilos_4",61,8,2.1333333333333333,,
2023-09-01 00:00:00.000,"septiembre","Vinilos_4",59,8,0.63333333333333341,,
2023-08-31 00:00:00.000,"agosto","Vinilos_4",73,8,0.96666666666666667,,
2023-08-31 00:00:00.000,"agosto","Vinilos_4",66,8,1.7833333333333332,,
2023-08-31 00:00:00.000,"agosto","Vinilos_4",42,8,2.8,,
2023-08-30 00:00:00.000,"agosto","Vinilos_4",38,8,0.63333333333333341,,
2023-08-30 00:00:00.000,"agosto","Vinilos_4",47,8,0.9,,
2023-08-30 00:00:00.000,"agosto","Vinilos_4",32,8,1.8833333333333333,,
2023-08-29 00:00:00.000,"agosto","Vinilos_4",68,8,0.96666666666666667,,
2023-08-29 00:00:00.000,"agosto","Vinilos_4",68,8,1.6333333333333333,,
2023-08-29 00:00:00.000,"agosto","Vinilos_4",61,8,1.4666666666666668,,
2023-08-28 00:00:00.000,"agosto","Vinilos_4",61,8,0.63333333333333341,,
2023-08-28 00:00:00.000,"agosto","Vinilos_4",67,8,0.96666666666666667,,
2023-08-27 00:00:00.000,"agosto","Vinilos_4",53,8,1.1333333333333333,,
2023-08-25 00:00:00.000,"agosto","Vinilos_4",73,8,0.63333333333333341,,
2023-08-25 00:00:00.000,"agosto","Vinilos_4",58,8,0.96666666666666667,,
2023-08-24 00:00:00.000,"agosto","Vinilos_4",70,8,2.6333333333333333,,
2023-08-14 00:00:00.000,"agosto","Vinilos_4",48,8,0.63333333333333341,,
2023-08-14 00:00:00.000,"agosto","Vinilos_4",48,8,2.1333333333333333,,
2023-08-14 00:00:00.000,"agosto","Vinilos_4",49,8,2.2166666666666668,,
2023-08-13 00:00:00.000,"agosto","Vinilos_4",70,8,0.8,,
2023-08-13 00:00:00.000,"agosto","Vinilos_4",23,8,1.7166666666666668,,
2023-08-13 00:00:00.000,"agosto","Vinilos_4",68,8,1.1333333333333333,,
2023-08-12 00:00:00.000,"agosto","Vinilos_4",78,8,0.63333333333333341,,
2023-08-12 00:00:00.000,"agosto","Vinilos_4",57,8,1.1333333333333333,,
2023-08-12 00:00:00.000,"agosto","Vinilos_4",63,8,1.1333333333333333,,
2023-08-11 00:00:00.000,"agosto","Vinilos_4",79,8,0.63333333333333341,,
2023-08-11 00:00:00.000,"agosto","Vinilos_4",46,8,2.15,,
2023-08-11 00:00:00.000,"agosto","Vinilos_4",70,8,1.666666666666667,,
2023-08-10 00:00:00.000,"agosto","Vinilos_4",58,8,1.1333333333333333,,
2023-08-10 00:00:00.000,"agosto","Vinilos_4",39,8,1.3,,
2023-08-10 00:00:00.000,"agosto","Vinilos_4",58,8,1.1333333333333333,,
2023-08-10 00:00:00.000,"agosto","Vinilos_4",39,8,1.3,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",73,8,0.8,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",71,8,1.1333333333333333,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",58,8,1.7833333333333337,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",73,8,0.8,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",71,8,1.1333333333333333,,
2023-08-04 00:00:00.000,"agosto","Vinilos_4",58,8,1.7833333333333337,,
2023-08-03 00:00:00.000,"agosto","Vinilos_4",67,8,1.4666666666666668,,
2023-08-03 00:00:00.000,"agosto","Vinilos_4",67,8,1.4666666666666668,,
2023-08-01 00:00:00.000,"agosto","Vinilos_4",56,8,1.4166666666666667,,
2023-08-01 00:00:00.000,"agosto","Vinilos_4",59,8,1.05,,
2023-08-01 00:00:00.000,"agosto","Vinilos_4",56,8,1.4166666666666667,,
2023-08-01 00:00:00.000,"agosto","Vinilos_4",59,8,0.71666666666666667,,
2023-07-31 00:00:00.000,"julio","Vinilos_4",66,8,0.46666666666666667,,
2023-07-31 00:00:00.000,"julio","Vinilos_4",69,8,1.8000000000000003,,
2023-07-28 00:00:00.000,"julio","Vinilos_4",23,8,4.55,,
2023-07-28 00:00:00.000,"julio","Vinilos_4",45,8,1.4666666666666668,,
2023-07-28 00:00:00.000,"julio","Vinilos_4",55,8,0.8,,
2023-07-27 00:00:00.000,"julio","Vinilos_4",44,8,0.96666666666666679,,
2023-07-12 00:00:00.000,"julio","Vinilos_4",46,8,0.71666666666666667,,
2023-07-11 00:00:00.000,"julio","Vinilos_4",42,8,1.6333333333333333,,
2023-07-11 00:00:00.000,"julio","Vinilos_4",41,8,1.9666666666666668,,
2023-07-10 00:00:00.000,"julio","Vinilos_4",38,8,2.8,,
2023-07-10 00:00:00.000,"julio","Vinilos_4",22,8,4.4666666666666668,,
2023-07-08 00:00:00.000,"julio","Vinilos_4",37,8,0.46666666666666667,,
2023-07-07 00:00:00.000,"julio","Vinilos_4",69,8,0.91666666666666674,,
2023-07-07 00:00:00.000,"julio","Vinilos_4",63,8,0.46666666666666667,,
2023-07-06 00:00:00.000,"julio","Vinilos_4",80,8,0.96666666666666679,,
2023-07-06 00:00:00.000,"julio","Vinilos_4",76,8,0.8833333333333333,,
2023-07-06 00:00:00.000,"julio","Vinilos_4",75,8,0.8833333333333333,,
2023-07-05 00:00:00.000,"julio","Vinilos_4",81,8,0.6333333333333333,,
2023-07-05 00:00:00.000,"julio","Vinilos_4",70,8,1.2166666666666668,,
2023-07-05 00:00:00.000,"julio","Vinilos_4",78,8,0.55,,
2023-07-04 00:00:00.000,"julio","Vinilos_4",76,8,0.6333333333333333,,
2023-07-04 00:00:00.000,"julio","Vinilos_4",72,8,1.05,,
2023-07-04 00:00:00.000,"julio","Vinilos_4",50,8,3.0499999999999994,,
2023-07-03 00:00:00.000,"julio","Vinilos_4",26,8,0.6333333333333333,,
2023-07-01 00:00:00.000,"julio","Vinilos_4",79,8,0.8,,
2023-06-30 00:00:00.000,"junio","Vinilos_4",42,8,3.4166666666666665,,
2023-06-30 00:00:00.000,"junio","Vinilos_4",75,8,0.55,,
2023-06-30 00:00:00.000,"junio","Vinilos_4",70,8,1.05,,
2023-06-29 00:00:00.000,"junio","Vinilos_4",80,8,0.71666666666666667,,
2023-06-29 00:00:00.000,"junio","Vinilos_4",77,8,1.05,,
2023-06-29 00:00:00.000,"junio","Vinilos_4",76,8,0.6333333333333333,,
2023-06-28 00:00:00.000,"junio","Vinilos_4",60,8,1,,
2023-06-28 00:00:00.000,"junio","Vinilos_4",54,8,2.4666666666666663,,
2023-06-28 00:00:00.000,"junio","Vinilos_4",64,8,0.71666666666666667,,
2023-06-27 00:00:00.000,"junio","Vinilos_4",64,8,0.83333333333333326,,
2023-06-27 00:00:00.000,"junio","Vinilos_4",77,8,0.46666666666666667,,
2023-06-27 00:00:00.000,"junio","Vinilos_4",68,8,0.46666666666666667,,
2023-06-26 00:00:00.000,"junio","Vinilos_4",56,8,2.5666666666666664,,
2023-06-26 00:00:00.000,"junio","Vinilos_4",45,8,2.4666666666666663,,
2023-06-26 00:00:00.000,"junio","Vinilos_4",48,8,1.4666666666666668,,
2023-06-23 00:00:00.000,"junio","Vinilos_4",54,8,0,,
2023-06-22 00:00:00.000,"junio","Vinilos_4",286,8,0.46666666666666667,,
2023-06-21 00:00:00.000,"junio","Vinilos_4",150,8,3.4666666666666663,,
2023-06-15 00:00:00.000,"junio","Vinilos_4",284,8,0.8,,
2023-06-13 00:00:00.000,"junio","Vinilos_4",69,8,0.3,,
2023-06-12 00:00:00.000,"junio","Vinilos_4",70,8,1.15,,
2023-06-10 00:00:00.000,"junio","Vinilos_4",61,8,0.91666666666666674,,
2023-06-10 00:00:00.000,"junio","Vinilos_4",77,8,0.6333333333333333,,
2023-06-09 00:00:00.000,"junio","Vinilos_4",76,8,0.66666666666666663,,
2023-06-09 00:00:00.000,"junio","Vinilos_4",72,8,1.0166666666666666,,
2023-06-08 00:00:00.000,"junio","Vinilos_4",71,8,0.76666666666666672,,
2023-06-05 00:00:00.000,"junio","Vinilos_4",69,8,1.1333333333333333,,
2023-06-05 00:00:00.000,"junio","Vinilos_4",77,8,0.33333333333333331,,
2023-06-05 00:00:00.000,"junio","Vinilos_4",76,8,0.6333333333333333,,
2023-06-03 00:00:00.000,"junio","Vinilos_4",70,8,0.55,,
2023-05-31 00:00:00.000,"mayo","Vinilos_4",45,8,2.95,,
2023-05-22 00:00:00.000,"mayo","Vinilos_4",30,8,1,,
2023-05-22 00:00:00.000,"mayo","Vinilos_4",60,8,1.1333333333333333,,
2023-05-21 00:00:00.000,"mayo","Vinilos_4",74,8,0.71666666666666667,,
2023-05-21 00:00:00.000,"mayo","Vinilos_4",54,8,1.4666666666666668,,
2023-05-15 00:00:00.000,"mayo","Vinilos_4",82,8,0.55,,
2023-05-15 00:00:00.000,"mayo","Vinilos_4",88,8,0.3,,
2023-05-14 00:00:00.000,"mayo","Vinilos_4",79,8,0.55,,
2023-05-13 00:00:00.000,"mayo","Vinilos_4",51,8,2.3,,
2023-05-13 00:00:00.000,"mayo","Vinilos_4",85,8,0.3,,
2023-05-12 00:00:00.000,"mayo","Vinilos_4",68,8,1.1666666666666667,,
2023-05-12 00:00:00.000,"mayo","Vinilos_4",80,8,0.46666666666666662,,
2023-05-12 00:00:00.000,"mayo","Vinilos_4",72,8,1.7166666666666668,,
2023-05-11 00:00:00.000,"mayo","Vinilos_4",66,8,1.1,,
2023-05-11 00:00:00.000,"mayo","Vinilos_4",73,8,0.68333333333333335,,
2023-05-11 00:00:00.000,"mayo","Vinilos_4",40,8,4.083333333333333,,
2023-05-10 00:00:00.000,"mayo","Vinilos_4",57,8,2.1333333333333333,,
2023-05-10 00:00:00.000,"mayo","Vinilos_4",73,8,0.6333333333333333,,
2023-05-10 00:00:00.000,"mayo","Vinilos_4",78,8,0.5,,
2023-05-09 00:00:00.000,"mayo","Vinilos_4",73,8,1.3,,
2023-05-09 00:00:00.000,"mayo","Vinilos_4",67,8,0.96666666666666667,,
2023-05-05 00:00:00.000,"mayo","Vinilos_4",39,8,2.25,,
2023-05-04 00:00:00.000,"mayo","Vinilos_4",47,8,0.46666666666666662,,
2023-05-04 00:00:00.000,"mayo","Vinilos_4",29,8,3.05,,
2023-05-04 00:00:00.000,"mayo","Vinilos_4",24,8,1.3333333333333333,,
2023-05-03 00:00:00.000,"mayo","Vinilos_4",42,8,0.91666666666666663,,
2023-05-03 00:00:00.000,"mayo","Vinilos_4",42,8,0.3,,
2023-05-03 00:00:00.000,"mayo","Vinilos_4",50,8,0.3,,
2023-05-02 00:00:00.000,"mayo","Vinilos_4",50,8,0.3,,
2023-05-02 00:00:00.000,"mayo","Vinilos_4",47,8,0.3,,
2023-05-02 00:00:00.000,"mayo","Vinilos_4",50,8,0.3,,
2023-05-01 00:00:00.000,"mayo","Vinilos_4",44,8,0.3,,
2023-04-29 00:00:00.000,"abril","Vinilos_4",39,8,0.75,,
2023-04-29 00:00:00.000,"abril","Vinilos_4",48,8,0.3,,
2023-04-28 00:00:00.000,"abril","Vinilos_4",33,8,1.25,,
2023-04-27 00:00:00.000,"abril","Vinilos_4",29,8,0.58333333333333326,,
2023-04-27 00:00:00.000,"abril","Vinilos_4",29,8,1.3,,
2023-04-26 00:00:00.000,"abril","Vinilos_4",24,8,2.583333333333333,,
2023-04-25 00:00:00.000,"abril","Vinilos_4",55,8,0.75,,
2023-04-25 00:00:00.000,"abril","Vinilos_4",49,8,1,,
2023-04-24 00:00:00.000,"abril","Vinilos_4",58,8,0.3,,
2023-04-24 00:00:00.000,"abril","Vinilos_4",54,8,0.75,,
