Codigo de paro 1,Sub Codigo de paro 1,Codigo 1 en horas,Codigo de paro 2,Codigo 2 en horas,Codigo de paro 3,Subcodigo 3,Codigo 3 en horas,Codigo de paro 4,Codigo 4 en horas,Codigo de paro 5,Subcodigo 5,Codigo 5 en horas,Área involucrada en subcodigo 5,Personal involucrado,Codigo de paro 6,Codigo 6 en horas,Codigo de paro 7,Codigo 7 en horas,Codigo de paro 8,Codigo 8 en horas,Codigo de paro 9,Codigo 9 en horas,Codigo de paro 10,Codigo 10 en horas,Codigo de paro 11,Codigo 11 en horas,Codigo de paro 12,Codigo 12 en horas,Codigo de paro 13,Codigo 13 en horas,Codigo de paro 14,Codigo 14 en horas,Codigo de paro 15,Codigo 15 en horas,Codigo de paro 16,Codigo 16 en horas,Codigo de paro 17,Codigo 17 en horas,Codigo de paro 18,Codigo 18 en horas,Tiempo de Paro,Observaciones
,"",0,,0,"","",0,"",0,15,"5.9 Sistema de etiquetado",0.25,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,45,"5.6 Sistema alimentador de tapa y tobogan",0.75,"Operarios","Erika",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.75,""
,"",0,,0,"","",0,"",0,26,"5.10 Purga de color",0.43333333333333335,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.43333333333333335,""
,"",0,,0,"","",0,"",0,5,"5.11 Lavado de boquilla",0.083333333333333329,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,5,"5.7 Video Jet",0.083333333333333329,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,7,"5.10 Purga de color",0.11666666666666667,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.11666666666666667,""
,"",0,,0,"","",0,"",0,25,"5.7 Video Jet",0.41666666666666669,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,35,"5.6 Sistema alimentador de tapa y tobogan",0.58333333333333337,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.58333333333333337,""
,"",0,,0,"","",0,"",0,40,"5.9 Sistema de etiquetado",0.66666666666666663,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,60,"5.7 Video Jet",1,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,15,"5.8 Banda de sujeción y roscadores",0.25,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,10,"5.5 Transfer y pisador de tapa",0.16666666666666666,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,15,"5.8 Banda de sujeción y roscadores",0.25,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,15,"5.7 Video Jet",0.25,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,120,"5.3 Banda transportadora de entrada",2,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,2,""
,"",0,,0,"","",0,"",0,10,"5.7 Video Jet",0.16666666666666666,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,20,"5.5 Transfer y pisador de tapa",0.33333333333333331,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,10,"5.5 Transfer y pisador de tapa",0.16666666666666666,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,15,"5.6 Sistema alimentador de tapa y tobogan",0.25,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,60,"5.5 Transfer y pisador de tapa",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,60,"5.9 Sistema de etiquetado",1,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,40,"5.7 Video Jet",0.66666666666666663,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,60,"5.5 Transfer y pisador de tapa",1,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,60,"5.5 Transfer y pisador de tapa",1,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,60,"5.9 Sistema de etiquetado",1,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,20,"5.5 Transfer y pisador de tapa",0.33333333333333331,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,15,"5.6 Sistema alimentador de tapa y tobogan",0.25,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,10,"5.9 Sistema de etiquetado",0.16666666666666666,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,60,"5.5 Transfer y pisador de tapa",1,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,25,"5.6 Sistema alimentador de tapa y tobogan",0.41666666666666669,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,60,"5.5 Transfer y pisador de tapa",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,10,"5.5 Transfer y pisador de tapa",0.16666666666666666,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,120,"5.6 Sistema alimentador de tapa y tobogan",2,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,2,""
,"",0,,0,"","",0,"",0,30,"5.5 Transfer y pisador de tapa",0.5,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,15,"5.7 Video Jet",0.25,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,25,"5.7 Video Jet",0.41666666666666669,"Operarios","Marcela",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,20,"5.7 Video Jet",0.33333333333333331,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,120,"5.9 Sistema de etiquetado",2,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,2,""
,"",0,,0,"","",0,"",0,60,"5.9 Sistema de etiquetado",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,60,"5.7 Video Jet",1,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,40,"5.9 Sistema de etiquetado",0.66666666666666663,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,60,"5.9 Sistema de etiquetado",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,90,"5.9 Sistema de etiquetado",1.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.5,""
,"",0,,0,"","",0,"",0,30,"5.7 Video Jet",0.5,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,10,"5.8 Banda de sujeción y roscadores",0.16666666666666666,"Operarios","Marcela",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,30,"5.7 Video Jet",0.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,100,"5.7 Video Jet",1.6666666666666667,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.6666666666666667,""
,"",0,,0,"","",0,"",0,40,"5.6 Sistema alimentador de tapa y tobogan",0.66666666666666663,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,15,"5.6 Sistema alimentador de tapa y tobogan",0.25,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,30,"5.1 Sistema alimentador de envases",0.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,15,"5.9 Sistema de etiquetado",0.25,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,90,"5.6 Sistema alimentador de tapa y tobogan",1.5,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.5,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,10,"5.7 Video Jet",0.16666666666666666,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,30,"5.8 Banda de sujeción y roscadores",0.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,22,"5.6 Sistema alimentador de tapa y tobogan",0.36666666666666664,"Operarios","Marcela",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.36666666666666664,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,30,"5.5 Transfer y pisador de tapa",0.5,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,40,"5.8 Banda de sujeción y roscadores",0.66666666666666663,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,60,"5.6 Sistema alimentador de tapa y tobogan",1,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,25,"5.6 Sistema alimentador de tapa y tobogan",0.41666666666666669,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,10,"5.8 Banda de sujeción y roscadores",0.16666666666666666,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,47,"5.6 Sistema alimentador de tapa y tobogan",0.78333333333333333,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.78333333333333333,""
,"",0,,0,"","",0,"",0,90,"5.6 Sistema alimentador de tapa y tobogan",1.5,"Operarios","Marcela",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.5,""
,"",0,,0,"","",0,"",0,60,"5.6 Sistema alimentador de tapa y tobogan",1,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,60,"5.10 Purga de color",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,70,"5.6 Sistema alimentador de tapa y tobogan",1.1666666666666667,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.1666666666666667,""
,"",0,,0,"","",0,"",0,60,"5.6 Sistema alimentador de tapa y tobogan",1,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,27,"5.8 Banda de sujeción y roscadores",0.45,"Operarios","Marcela",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.45,""
,"",0,,0,"","",0,"",0,60,"5.6 Sistema alimentador de tapa y tobogan",1,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,30,"5.9 Sistema de etiquetado",0.5,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,60,"5.6 Sistema alimentador de tapa y tobogan",1,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,25,"5.6 Sistema alimentador de tapa y tobogan",0.41666666666666669,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,60,"5.7 Video Jet",1,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1,""
,"",0,,0,"","",0,"",0,90,"5.6 Sistema alimentador de tapa y tobogan",1.5,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.5,""
,"",0,,0,"","",0,"",0,75,"5.1 Sistema alimentador de envases",1.25,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.25,""
,"",0,,0,"","",0,"",0,80,"5.6 Sistema alimentador de tapa y tobogan",1.3333333333333333,"Operarios","Marcela C.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.3333333333333333,""
,"",0,,0,"","",0,"",0,30,"5.6 Sistema alimentador de tapa y tobogan",0.5,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,190,"5.5 Transfer y pisador de tapa",3.1666666666666665,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,3.1666666666666665,""
,"",0,,0,"","",0,"",0,17,"5.10 Purga de color",0.28333333333333333,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.28333333333333333,""
,"",0,,0,"","",0,"",0,5,"5.6 Sistema alimentador de tapa y tobogan",0.083333333333333329,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,5,"5.11 Lavado de boquilla",0.083333333333333329,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,50,"5.6 Sistema alimentador de tapa y tobogan",0.83333333333333337,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.83333333333333337,""
,"",0,,0,"","",0,"",0,5,"5.10 Purga de color",0.083333333333333329,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,10,"5.10 Purga de color",0.16666666666666666,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.11 Lavado de boquilla",0.16666666666666666,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.11 Lavado de boquilla",0.16666666666666666,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,41,"5.7 Video Jet",0.68333333333333335,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.68333333333333335,""
,"",0,,0,"","",0,"",0,100,"5.10 Purga de color",1.6666666666666667,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.6666666666666667,""
,"",0,,0,"","",0,"",0,20,"5.9 Sistema de etiquetado",0.33333333333333331,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,7,"5.11 Lavado de boquilla",0.11666666666666667,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.11666666666666667,""
,"",0,,0,"","",0,"",0,20,"5.10 Purga de color",0.33333333333333331,"Operarios","Erika H.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,15,"5.10 Purga de color",0.25,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,15,"Sin especificar",0.25,"Operarios","",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,10,"5.11 Lavado de boquilla",0.16666666666666666,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,30,"5.11 Lavado de boquilla",0.5,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,30,"5.5 Transfer y pisador de tapa",0.5,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.5,""
,"",0,,0,"","",0,"",0,5,"5.11 Lavado de boquilla",0.083333333333333329,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.083333333333333329,""
,"",0,,0,"","",0,"",0,35,"5.3 Banda transportadora de entrada",0.58333333333333337,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.58333333333333337,""
,"",0,,0,"","",0,"",0,22,"5.7 Video Jet",0.36666666666666664,"Operarios","Lorena T.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.36666666666666664,""
,"",0,,0,"","",0,"",0,58,"5.8 Banda de sujeción y roscadores",0.96666666666666667,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.96666666666666667,""
,"",0,,0,"","",0,"",0,40,"5.1 Sistema alimentador de envases",0.66666666666666663,"Operarios","Helen",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.66666666666666663,""
,"",0,,0,"","",0,"",0,20,"5.8 Banda de sujeción y roscadores",0.33333333333333331,"Operarios","Alexandra",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,85,"5.5 Transfer y pisador de tapa",1.4166666666666667,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.4166666666666667,""
,"",0,,0,"","",0,"",0,10,"5.5 Transfer y pisador de tapa",0.16666666666666666,"Operarios","Monica",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Sebastian",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.11 Lavado de boquilla",0.16666666666666666,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.5 Transfer y pisador de tapa",0.16666666666666666,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,15,"5.11 Lavado de boquilla",0.25,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.25,""
,"",0,,0,"","",0,"",0,100,"5.5 Transfer y pisador de tapa",1.6666666666666667,"Operarios","Tatiana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.6666666666666667,""
,"",0,,0,"","",0,"",0,77,"5.1 Sistema alimentador de envases",1.2833333333333334,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.2833333333333334,""
,"",0,,0,"","",0,"",0,77,"5.5 Transfer y pisador de tapa",1.2833333333333334,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,1.2833333333333334,""
,"",0,,0,"","",0,"",0,6,"5.5 Transfer y pisador de tapa",0.1,"Operarios","Andrea G.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.1,""
,"",0,,0,"","",0,"",0,6,"5.11 Lavado de boquilla",0.1,"Operarios","Andrea G.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.1,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,10,"5.10 Purga de color",0.16666666666666666,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,25,"5.11 Lavado de boquilla",0.41666666666666669,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.41666666666666669,""
,"",0,,0,"","",0,"",0,7,"5.11 Lavado de boquilla",0.11666666666666667,"Operarios","Andrea",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.11666666666666667,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Sebastian",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,8,"5.11 Lavado de boquilla",0.13333333333333333,"Operarios","Sebastian",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.13333333333333333,""
,"",0,,0,"","",0,"",0,8,"5.8 Banda de sujeción y roscadores",0.13333333333333333,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.13333333333333333,""
,"",0,,0,"","",0,"",0,8,"5.6 Sistema alimentador de tapa y tobogan",0.13333333333333333,"Operarios","Ana",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.13333333333333333,""
,"",0,,0,"","",0,"",0,10,"5.6 Sistema alimentador de tapa y tobogan",0.16666666666666666,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.16666666666666666,""
,"",0,,0,"","",0,"",0,20,"5.10 Purga de color",0.33333333333333331,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.33333333333333331,""
,"",0,,0,"","",0,"",0,14,"5.11 Lavado de boquilla",0.23333333333333334,"Operarios","Luz R.",,0,,0,,0,,0,,0,,0,,0,"",0,,0,,0,,0,,0,,0,0.23333333333333334,""
